unique_key,case_key,source_id,pdf_sha256,route,backend_case_id,severity,fail_family,fail_flags,mute_flags,modality_flags,contradiction_flags,material_flags,source_chars,error,claim_sample
sha:68942a9e2a122322cea555d9c8f57b7de1c73f32f833d5976bef7e2c8b35a016,PDF-68942a9e2a12,CB-TB-751_Doyle,68942a9e2a122322cea555d9c8f57b7de1c73f32f833d5976bef7e2c8b35a016,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|client_claims_16,5658,,"CLIENT_SAFE | We are reviewing the papers in your case (Possessing criminal property, contrary to section 329 of the Proceeds of Crime Act 2002). This is early-stage — nothing is final until we have full disclosure and your instructions. So"
sha:6903403e83136b34ae698c9f34745f7e7b0584b087a6a74a9d23b84772d99c0f,PDF-6903403e8313,CB-TB-156_Patel,6903403e83136b34ae698c9f34745f7e7b0584b087a6a74a9d23b84772d99c0f,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|client_claims_18,6163,,"CLIENT_SAFE | We are reviewing the papers in your case (Driving without due care and attention, contrary to section 3 Road Traffic Act 1988). This is early-stage — nothing is final until we have full disclosure and your instructions. Some e"
sha:689cd77474c46bd04c2f3c994f1f733b533a61331c33da6bb79a33b7dd7cf017,PDF-689cd77474c4,CB-TB-674_Rees,689cd77474c46bd04c2f3c994f1f733b533a61331c33da6bb79a33b7dd7cf017,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_16,7189,,"CLIENT_SAFE | We are reviewing the papers in your case (Assault by beating of an emergency worker, contrary to section 1 of the Assaults on Emergency Workers (Offences) Act 2018). This is early-stage — nothing is final until we have full di"
sha:694b9b99b6ccce380a5a70b1ded89eeac5adad2bfe7e929039e4a3cf574255e6,PDF-694b9b99b6cc,CB-TB-628_Turner,694b9b99b6ccce380a5a70b1ded89eeac5adad2bfe7e929039e4a3cf574255e6,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_16,6364,,"CLIENT_SAFE | We are reviewing the papers in your case (Theft, contrary to s.1 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, an"
sha:69a2d795e44c7d12c925a50ac2bd47ba136fdce6765b16a21c3c82b7503e0a5c,PDF-69a2d795e44c,CB-TB-753_Patterson,69a2d795e44c7d12c925a50ac2bd47ba136fdce6765b16a21c3c82b7503e0a5c,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|client_claims_15,9864,,"CLIENT_SAFE | We are reviewing the papers in your case (Possessing criminal property, contrary to section 329 of the Proceeds of Crime Act 2002). This is early-stage — nothing is final until we have full disclosure and your instructions. So"
sha:69f46c4027ff8b9e9c7f4fba9eef6d46c8277f995c654d99158e7bf79c75d81c,PDF-69f46c4027ff,CB-TB-774_Quinn,69f46c4027ff8b9e9c7f4fba9eef6d46c8277f995c654d99158e7bf79c75d81c,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_16,8068,,"CLIENT_SAFE | We are reviewing the papers in your case (Assault by beating of an emergency worker, contrary to section 1 of the Assaults on Emergency Workers (Offences) Act 2018). This is early-stage — nothing is final until we have full di"
sha:6a18e1a24a8446ff4e5cdcc92da04109a6a14ce024fac37a4fe88efd90831f7a,PDF-6a18e1a24a84,CB-TB-1030_Griffiths,6a18e1a24a8446ff4e5cdcc92da04109a6a14ce024fac37a4fe88efd90831f7a,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|client_claims_17,8429,,"CLIENT_SAFE | We are reviewing the papers in your case (Possessing criminal property, contrary to section 329 Proceeds of Crime Act 2002). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evid"
sha:6a670cc7a45e66ea83911e0fa721d86082a73aac7efe53834e51f57f9d1764e0,PDF-6a670cc7a45e,CB-TB-1535_Francis,6a670cc7a45e66ea83911e0fa721d86082a73aac7efe53834e51f57f9d1764e0,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_cctv_stills|client_claims_16,6846,,"CLIENT_SAFE | We are reviewing the papers in your case (Handling stolen goods, contrary to s.22 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding "
sha:6aa74b0f439c2237f4ce54bb5cbde7ef0a581e8e022bf36d071c46ce331e19bb,PDF-6aa74b0f439c,CB-TB-694_Ross,6aa74b0f439c2237f4ce54bb5cbde7ef0a581e8e022bf36d071c46ce331e19bb,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_14,5761,,"CLIENT_SAFE | We are reviewing the papers in your case (CB-TB-694_Ross.pdf). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, and we will update yo"
sha:6b147efaeef3fea1fd0f0e3214fe13a41e4ae8091ff39d38639677f4900e80ed,PDF-6b147efaeef3,CB-TB-1980_Doyle,6b147efaeef3fea1fd0f0e3214fe13a41e4ae8091ff39d38639677f4900e80ed,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_20,4988,,"CLIENT_SAFE | We are reviewing the papers in your case (Robbery, contrary to s.8 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, "
sha:6ae7a49336448f1ddb02568dbafc75b679587fab88753cf7cbce94edde572f7c,PDF-6ae7a4933644,CB-TB-1945_Lowry,6ae7a49336448f1ddb02568dbafc75b679587fab88753cf7cbce94edde572f7c,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_21,13657,,"CLIENT_SAFE | We are reviewing the papers in your case (Theft, contrary to s.1 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. There are multiple counts on the charge sheet, but t"
sha:6b3afef5130441701cc5705a34b3cd35b825ffd61a7b6075cc1860ba73e79a4e,PDF-6b3afef51304,CB-TB-2108_Ross,6b3afef5130441701cc5705a34b3cd35b825ffd61a7b6075cc1860ba73e79a4e,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,4977,,"CLIENT_SAFE | We are reviewing the papers in your case (Offence Intimidating a witness, contrary to section 51 Criminal Justice and Public Order Act 1994). This is early-stage — nothing is final until we have full disclosure and your instru"
sha:6b22ef346c9a8d399ee706e696048d526e10594cc9ae3cc2f9ea41f840a9033c,PDF-6b22ef346c9a,CB-TB-464_Parker,6b22ef346c9a8d399ee706e696048d526e10594cc9ae3cc2f9ea41f840a9033c,OFFLINE_CLIENT_PROJECTION,,INVENT,invent_phone_download,invent_phone_download,,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|client_claims_18,4817,,"CLIENT_SAFE | We are reviewing the papers in your case (Primary charge:Affray, contrary to section 3 Public Order Act 1986). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still "
sha:6b9bc26c01041f72f1103810beee9b47af1d50d95b34e7d2644abb49f1d7ae64,PDF-6b9bc26c0104,CB-TB-1966_Kellett,6b9bc26c01041f72f1103810beee9b47af1d50d95b34e7d2644abb49f1d7ae64,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master|mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_18,7744,,"CLIENT_SAFE | We are reviewing the papers in your case (Burglary of a dwelling, contrary to section 9 of the Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still"
sha:6ba45b0d4ccaceecdf03ea5b83b022b9b286bfd8a21772cf6fa45858e6b557b8,PDF-6ba45b0d4cca,CB-TB-743_Grant,6ba45b0d4ccaceecdf03ea5b83b022b9b286bfd8a21772cf6fa45858e6b557b8,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|client_claims_18,10692,,"CLIENT_SAFE | We are reviewing the papers in your case (Possession of a controlled drug of Class B, namely cannabis, contrary to section 5(2) of the Misuse of Drugs Act 1971). This is early-stage — nothing is final until we have full disclo"
sha:6befe98e6b9400a37f8c7b24733e1524e97c691ab295ebb520a9e4d6389d8367,PDF-6befe98e6b94,CB-TB-795_Ross,6befe98e6b9400a37f8c7b24733e1524e97c691ab295ebb520a9e4d6389d8367,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_15,4960,,"CLIENT_SAFE | We are reviewing the papers in your case (Statement of offence). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, and we will update "
sha:6c622932740293b4be3b3b7671010f38378a214f332b844fa481075a428fc779,PDF-6c6229327402,CB-TB-1048_Lloyd,6c622932740293b4be3b3b7671010f38378a214f332b844fa481075a428fc779,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|client_claims_17,5206,,"CLIENT_SAFE | We are reviewing the papers in your case (Possession of cannabis, contrary to section 5(2) Misuse of Drugs Act 1971). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is"
sha:6ce5a5bde6c7ea915a725f9316f5a2064b5be0e42604bf1eca44118712a2bdad,PDF-6ce5a5bde6c7,CB-TB-1659_Moran,6ce5a5bde6c7ea915a725f9316f5a2064b5be0e42604bf1eca44118712a2bdad,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,7062,,"CLIENT_SAFE | We are reviewing the papers in your case (Offence Using threatening or abusive words or behaviour, contrary to section 4 Public Order Act 1986). This is early-stage — nothing is final until we have full disclosure and your ins"
sha:6c943a2618833e6d07df39d00660355ec33b67daa0beda7fef3b7ece4412f73f,PDF-6c943a261883,CB-TB-816_Mitchell,6c943a2618833e6d07df39d00660355ec33b67daa0beda7fef3b7ece4412f73f,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_cctv|src_continuity|client_claims_18,12246,,"CLIENT_SAFE | We are reviewing the papers in your case (Main charge Harassment, contrary to section 2 of the Protection from Harassment Act 1997). This is early-stage — nothing is final until we have full disclosure and your instructions. S"
sha:6d1b27130bcef8aa69eeec49ae98a5d3100f398eb067fc63fb49efe4208a0933,PDF-6d1b27130bce,CB-TB-1670_Riley,6d1b27130bcef8aa69eeec49ae98a5d3100f398eb067fc63fb49efe4208a0933,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|client_claims_16,2766,,"CLIENT_SAFE | We are reviewing the papers in your case (Robbery, contrary to s.8 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, "
sha:6d289043330f917939ee6ddc35dc95ad9b8b79423eb407c40f0df3deb126d1ef,PDF-6d289043330f,CB-TB-775_Khan,6d289043330f917939ee6ddc35dc95ad9b8b79423eb407c40f0df3deb126d1ef,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|client_claims_16,6327,,"CLIENT_SAFE | We are reviewing the papers in your case (Assault by beating of an emergency worker, contrary to section 1 of the Assaults on Emergency Workers (Offences) Act 2018). This is early-stage — nothing is final until we have full di"
sha:6d2a9951a0122e276cf97c3a628eab4057b2078125c321427b42337591e90d82,PDF-6d2a9951a012,CB-TB-2078_Merritt,6d2a9951a0122e276cf97c3a628eab4057b2078125c321427b42337591e90d82,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_export_log,,mute_export_log|mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,5339,,"CLIENT_SAFE | We are reviewing the papers in your case (Theft, contrary to s.1 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, an"
sha:6d5c8d435062c90b7867a1f7804c331f6b6cd65d8fb673495f87010f345c71cd,PDF-6d5c8d435062,CB-TB-2131_Sutton,6d5c8d435062c90b7867a1f7804c331f6b6cd65d8fb673495f87010f345c71cd,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,8384,,"CLIENT_SAFE | We are reviewing the papers in your case (Having an offensive weapon, contrary to s.1(1) Prevention of Crime Act 1953). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence "
sha:6da0c2e9ff2c7339c029a0facc3f2291011c3aaffbd133d13837b1b805994fcf,PDF-6da0c2e9ff2c,CB-TB-1990_Blythe,6da0c2e9ff2c7339c029a0facc3f2291011c3aaffbd133d13837b1b805994fcf,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_19,5325,,"CLIENT_SAFE | We are reviewing the papers in your case (Fraud by false representation, s.2 Fraud Act 2006). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on th"
sha:6e3f57b7a535761f016f7494c810717b3ca15b91292d6ff34f33ed85f409cd69,PDF-6e3f57b7a535,CB-TB-2199_Hale,6e3f57b7a535761f016f7494c810717b3ca15b91292d6ff34f33ed85f409cd69,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,8607,,"CLIENT_SAFE | We are reviewing the papers in your case (Having an offensive weapon, contrary to s.1(1) Prevention of Crime Act 1953). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence "
sha:6e820c3808a16762ad8f7d67c7b1755a4a83a03581b220018e77a4516baf8134,PDF-6e820c3808a1,CB-TB-720_Clarke,6e820c3808a16762ad8f7d67c7b1755a4a83a03581b220018e77a4516baf8134,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_16,6711,,"CLIENT_SAFE | We are reviewing the papers in your case (Burglary of a dwelling, contrary to section 9(1)(b) of the Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is"
sha:6ec3e291c2b17f3a85483f557466aa79e0fb874e90d5fbf4b9fe4fac09a63a91,PDF-6ec3e291c2b1,CB-TB-2085_Okonkwo,6ec3e291c2b17f3a85483f557466aa79e0fb874e90d5fbf4b9fe4fac09a63a91,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_18,5535,,"CLIENT_SAFE | We are reviewing the papers in your case (Wounding with intent to cause grievous bodily harm, s.18 OAPA 1861). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still "
sha:6f0e3810dccd299f80145f117a768538cada73744fe2c3361d3c774a64914929,PDF-6f0e3810dccd,CB-TB-633_Flint,6f0e3810dccd299f80145f117a768538cada73744fe2c3361d3c774a64914929,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master|mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|client_claims_16,5312,,"CLIENT_SAFE | We are reviewing the papers in your case (Possession of a controlled drug of Class A, namely cocaine, with intent to supply, contrary to section 5(3) of the Misuse of Drugs Act). This is early-stage — nothing is final until we"
sha:6f452189a76e4c6b13916235054d98981aaeb863789c2a09901927046c336195,PDF-6f452189a76e,CB-TB-785_Hughes,6f452189a76e4c6b13916235054d98981aaeb863789c2a09901927046c336195,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|client_claims_17,7527,,"CLIENT_SAFE | We are reviewing the papers in your case (Robbery, contrary to s.8 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, "
sha:6f6e7bed0d100885c731f6956f73bbc455ab75e4524738a15305c809848bebae,PDF-6f6e7bed0d10,CB-TB-1829_Hobbs,6f6e7bed0d100885c731f6956f73bbc455ab75e4524738a15305c809848bebae,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|client_claims_17,3191,,"CLIENT_SAFE | We are reviewing the papers in your case (Failing to stop after a road accident, contrary to section 170 of the Road Traffic Act 1988). This is early-stage — nothing is final until we have full disclosure and your instructions"
sha:6fc3a67ef1c6e8dae24bad88beeef1f70306a15a404d87c42e1d967a332cd739,PDF-6fc3a67ef1c6,CB-TB-486_Brennan,6fc3a67ef1c6e8dae24bad88beeef1f70306a15a404d87c42e1d967a332cd739,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|client_claims_18,7901,,"CLIENT_SAFE | We are reviewing the papers in your case (Primary charge:Burglary, contrary to section 9(1)(b) Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still"
sha:706517419c86a2b9844449ac2b475952dfb3ec4e06cb55b5a2ef5722c0502ea3,PDF-706517419c86,CB-TB-793_Rees,706517419c86a2b9844449ac2b475952dfb3ec4e06cb55b5a2ef5722c0502ea3,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|client_claims_14,4499,,"CLIENT_SAFE | We are reviewing the papers in your case (CB-TB-793_Rees.pdf). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, and we will update yo"
sha:708444c31712d48ca4e62d792494e2a519e1612d4db628c3bf5d35c9fd87b485,PDF-708444c31712,CB-TB-1230_Coates,708444c31712d48ca4e62d792494e2a519e1612d4db628c3bf5d35c9fd87b485,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download|mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,6185,,"CLIENT_SAFE | We are reviewing the papers in your case (Having an offensive weapon, contrary to s.1(1) Prevention of Crime Act 1953). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence "
sha:7043b1bf7bb0cf9dc5976bae18b1bfc041a40c0986177968a01a3f137021ee3d,PDF-7043b1bf7bb0,CB-TB-1867_Hobbs,7043b1bf7bb0cf9dc5976bae18b1bfc041a40c0986177968a01a3f137021ee3d,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|client_claims_20,7874,,"CLIENT_SAFE | We are reviewing the papers in your case (Robbery, contrary to s.8 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, "
sha:70ccb3f20ab68017cecccbf74e44bcf958ebfe66d4c69b42b11fc3295ae419ae,PDF-70ccb3f20ab6,CB-TB-784_Coleman,70ccb3f20ab68017cecccbf74e44bcf958ebfe66d4c69b42b11fc3295ae419ae,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|client_claims_17,9350,,"CLIENT_SAFE | We are reviewing the papers in your case (Robbery, contrary to s.8 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, "
sha:70e710fc07eb4979d2c5fea56cfe3f71dafbb4b9f30a0f8035f5a0fe2b85eff9,PDF-70e710fc07eb,CB-TB-847_Morgan,70e710fc07eb4979d2c5fea56cfe3f71dafbb4b9f30a0f8035f5a0fe2b85eff9,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_dates|src_continuity|client_claims_18,7254,,"CLIENT_SAFE | We are reviewing the papers in your case (Main charge Driving with excess alcohol, contrary to section 5 of the Road Traffic Act 1988). This is early-stage — nothing is final until we have full disclosure and your instructions"
sha:71a16d17b543213980feed479b5b948adf6615866e74ab17d4893ccb18b5ca56,PDF-71a16d17b543,CB-TB-1556_Stephens,71a16d17b543213980feed479b5b948adf6615866e74ab17d4893ccb18b5ca56,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_cctv_stills|client_claims_16,3130,,"CLIENT_SAFE | We are reviewing the papers in your case (Fraud by false representation, s.2 Fraud Act 2006). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on th"
sha:7180fd1decd50a4925732d720d5e15da3ffbd6da4266d3d43c661b88c9290058,PDF-7180fd1decd5,CB-TB-290_Rowe,7180fd1decd50a4925732d720d5e15da3ffbd6da4266d3d43c661b88c9290058,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|client_claims_16,7398,,"CLIENT_SAFE | We are reviewing the papers in your case (Affray, contrary to section 3 of the Public Order Act 1986). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstand"
sha:72573cdaf21781be3e719412994cf105c4639e1c1cbf51bf0cd70cdd94426a0f,PDF-72573cdaf217,CB-TB-876_Hayes,72573cdaf21781be3e719412994cf105c4639e1c1cbf51bf0cd70cdd94426a0f,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_export_log,,mute_export_log,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|client_claims_20,6147,,"CLIENT_SAFE | We are reviewing the papers in your case (Robbery, contrary to s.8 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, "
sha:72ccff0d54a8348bc3b7f8f1509fe0a54ca549667dbd9c5de44177454b469be8,PDF-72ccff0d54a8,CB-TB-330_Bishop,72ccff0d54a8348bc3b7f8f1509fe0a54ca549667dbd9c5de44177454b469be8,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,6873,,"CLIENT_SAFE | We are reviewing the papers in your case (Possessing criminal property, contrary to section 329 of the Proceeds of Crime Act 2002). This is early-stage — nothing is final until we have full disclosure and your instructions. So"
sha:7289e524281bb8ad7df82957027553297219c2d974dd54e23d90c90f74cf1e6b,PDF-7289e524281b,CB-TB-769_Coleman,7289e524281bb8ad7df82957027553297219c2d974dd54e23d90c90f74cf1e6b,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_16,9545,,"CLIENT_SAFE | We are reviewing the papers in your case (Assault by beating of an emergency worker, contrary to section 1 of the Assaults on Emergency Workers (Offences) Act 2018). This is early-stage — nothing is final until we have full di"
sha:7299aaf3e2d45d1717ee3b0508b9210e218df43f63298213b925486a5ed24004,PDF-7299aaf3e2d4,CB-TB-1656_Fraser,7299aaf3e2d45d1717ee3b0508b9210e218df43f63298213b925486a5ed24004,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,7269,,"CLIENT_SAFE | We are reviewing the papers in your case (Theft, contrary to s.1 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, an"
sha:72fb8156f02cc39f9820bad062ee4fad1bdbd2a81a281a4db979cf235a86de0b,PDF-72fb8156f02c,CB-TB-271_Daly,72fb8156f02cc39f9820bad062ee4fad1bdbd2a81a281a4db979cf235a86de0b,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|client_claims_19,8838,,"CLIENT_SAFE | We are reviewing the papers in your case (Being concerned in the supply of a Class A controlled drug, contrary to section 4(3)(b) of the Misuse of Drugs Act 1971). This is early-stage — nothing is final until we have full disc"
sha:73426e72fdfed3c19ab7ccad7d870d428afcb08102f625a4f363750df4492a3b,PDF-73426e72fdfe,CB-TB-2098_Hayes,73426e72fdfed3c19ab7ccad7d870d428afcb08102f625a4f363750df4492a3b,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,8706,,"CLIENT_SAFE | We are reviewing the papers in your case (Offence Harassment, contrary to section 2 Protection from Harassment Act 1997). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidenc"
sha:7384bafe3c7360518cca35387830bbbe7cd48e1d5ba2c763c7b7666cc4c5becc,PDF-7384bafe3c73,CB-TB-219_Tanner,7384bafe3c7360518cca35387830bbbe7cd48e1d5ba2c763c7b7666cc4c5becc,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|client_claims_18,5621,,"CLIENT_SAFE | We are reviewing the papers in your case (Possession of a Class B controlled drug with intent to supply, contrary to section 5(3) of the Misuse of Drugs Act 1971). This is early-stage — nothing is final until we have full disc"
